point_index,x_index,y_index,model,fit_direction,static_status,failure_reason,young_modulus_pa,contact_point_m,adhesion_parameter_n_per_m,residual_norm_n,snap_in_force_n,adhesion_force_n,baseline_slope,baseline_offset_m
136,119,1,Hertz,Advance,success,,2168523.523453486,-5.124767269095345e-07,0.0,2.3163706639607124e-09,-1.1024943792254984e-09,-8.531930503920753e-09,-0.005842082709769719,1.350791495662511e-08
137,118,1,Hertz,Advance,success,,1913595.9926544754,-5.14159470279814e-07,0.0,2.622910902440319e-09,-1.2240941745572637e-09,-8.422259195068269e-09,-0.005445342942704684,1.3238143439706956e-08
138,117,1,Hertz,Advance,success,,1884602.3192742944,-5.159865568868731e-07,0.0,2.5219668555451967e-09,-1.1583212167651378e-09,-7.971788746203016e-09,-0.005669131106971026,1.3382042270616466e-08
139,116,1,Hertz,Advance,success,,1830767.4053752339,-5.153114583793298e-07,0.0,2.4153062932332805e-09,-1.1460193198182608e-09,-7.91756595510094e-09,-0.005563730833220017,1.3318209481504843e-08
140,115,1,Hertz,Advance,success,,1761376.839725891,-5.14737574478579e-07,0.0,2.361987890405711e-09,-1.1079504515837277e-09,-7.472956138608153e-09,-0.005565854132558511,1.3311319848866463e-08
141,114,1,Hertz,Advance,success,,1788019.7164749554,-5.136509955581309e-07,0.0,2.4347881861618733e-09,-1.1857684568151475e-09,-7.520728340392564e-09,-0.005923519258336041,1.3547358268344244e-08
142,113,1,Hertz,Advance,success,,1886788.2078608915,-5.134114122049434e-07,0.0,2.3413607331795748e-09,-1.03505160763665e-09,-8.262076894315434e-09,-0.005400307415522703,1.3241158882156773e-08
143,112,1,Hertz,Advance,success,,2000177.9282923879,-5.073347126640158e-07,0.0,1.4248396684089592e-09,-1.0914807141267057e-09,-7.444727409061032e-09,-0.005521236852783866,1.324698746875724e-08
144,111,1,Hertz,Advance,success,,1797355.8638927278,-5.048991879850734e-07,0.0,1.791019542823996e-09,-1.1815044348645272e-09,-8.199681032748719e-09,-0.005739960381334527,1.343168039168404e-08
145,110,1,Hertz,Advance,success,,1952357.47154599,-5.022138664168272e-07,0.0,1.2788058270257851e-09,-1.2452745384945147e-09,-7.601743238231441e-09,-0.005567917793365888,1.3345332420654736e-08
146,109,1,Hertz,Advance,success,,1982262.0518409093,-4.988840117718335e-07,0.0,1.2833498914355122e-09,-1.4143439966959591e-09,-7.908895926873834e-09,-0.005329500627295878,1.3164556791569858e-08
147,108,1,Hertz,Advance,success,,1972743.0553451478,-4.963495543737929e-07,0.0,1.2779756960047473e-09,-1.5106104603559379e-09,-7.438656212826972e-09,-0.005382496224828822,1.3169692207555991e-08
148,107,1,Hertz,Advance,success,,1955109.2862910286,-4.943215047093939e-07,0.0,1.1363520706575172e-09,-1.3412052816039634e-09,-7.945964510578163e-09,-0.0053710460378069,1.322990895422823e-08
149,106,1,Hertz,Advance,success,,1833143.2139043156,-4.977368241048838e-07,0.0,1.4404422807255921e-09,-1.2867598343793068e-09,-7.546161871073364e-09,-0.005191430054162216,1.3078106105023407e-08
150,105,1,Hertz,Advance,success,,1862101.3990785666,-4.933578895419292e-07,0.0,1.0590737930722316e-09,-1.471255399360915e-09,-7.4012427427528e-09,-0.0056284428816664,1.328246282682685e-08
151,104,1,Hertz,Advance,success,,1937566.850998908,-4.916789508666002e-07,0.0,1.7648848537370913e-09,-1.3902039161103123e-09,-7.425289252823375e-09,-0.005549440604219066,1.3317956840411843e-08
152,103,1,Hertz,Advance,success,,1952556.696715258,-4.909713411868626e-07,0.0,1.482328351388021e-09,-1.3998324040353132e-09,-8.083994558555528e-09,-0.0052458323617794,1.3046311339394233e-08
153,102,1,Hertz,Advance,success,,2313437.3157914756,-4.831073405997415e-07,0.0,7.903677292269593e-10,-1.5776067584961556e-09,-7.752296956816271e-09,-0.005289760438013745,1.3046725256197979e-08
154,101,1,Hertz,Advance,success,,2150482.540266254,-4.820886310731948e-07,0.0,1.3059478964743995e-09,-1.6205289911966438e-09,-8.026574342585726e-09,-0.005486596966345393,1.322490025747461e-08
155,100,1,Hertz,Advance,success,,2147861.3123108014,-4.848410079440418e-07,0.0,1.2370836341725117e-09,-1.3977650212428593e-09,-8.13273187105044e-09,-0.0047572306800880764,1.2755627917018848e-08
156,99,1,Hertz,Advance,success,,2149030.518116586,-4.811165858919695e-07,0.0,8.348955292409331e-10,-1.5119999064850517e-09,-7.671666330889517e-09,-0.0054048142954094755,1.312271765538514e-08
157,98,1,Hertz,Advance,success,,2070527.7192771083,-4.843056207244477e-07,0.0,1.4796538985045149e-09,-1.4104862537981148e-09,-7.845251922369188e-09,-0.005361038600254077,1.3134625671804916e-08
158,97,1,Hertz,Advance,success,,1984940.8498033518,-4.822046323840798e-07,0.0,9.783054796157546e-10,-1.412606661030107e-09,-7.510966641609295e-09,-0.0056225630484425275,1.331623575814495e-08
159,96,1,Hertz,Advance,success,,1901082.9586058892,-4.830632955180977e-07,0.0,1.0903889472023144e-09,-1.5359930405917864e-09,-7.552001158817472e-09,-0.0052664899001427885,1.3049644298843512e-08
160,95,1,Hertz,Advance,success,,2106158.73887339,-4.778863828367511e-07,0.0,1.0082371561134822e-09,-1.600574960053318e-09,-7.619774852627643e-09,-0.005414102128410683,1.3117077760088828e-08
161,94,1,Hertz,Advance,success,,2270704.8562739356,-4.765105765927318e-07,0.0,1.1601721453870881e-09,-1.6666170367878375e-09,-7.364975201375093e-09,-0.006018649559140748,1.3501794251158551e-08
162,93,1,Hertz,Advance,success,,2184892.4843597454,-4.747938522343545e-07,0.0,1.2548362578724237e-09,-1.5557659512020693e-09,-7.931668533965114e-09,-0.005549775290589549,1.3214557600565468e-08
163,92,1,Hertz,Advance,success,,2305558.4351357296,-4.7429350482974633e-07,0.0,1.6578240861123551e-09,-1.5713980216229973e-09,-7.351165785534755e-09,-0.005400717433893052,1.3078546502024234e-08
164,91,1,Hertz,Advance,success,,2307134.875060032,-4.729986395421928e-07,0.0,1.8497831099348916e-09,-1.7586338527663055e-09,-8.786209915734434e-09,-0.00535175611963537,1.3054064900626741e-08
165,90,1,Hertz,Advance,success,,2242687.758544568,-4.749661511379653e-07,0.0,1.9942735512514724e-09,-1.6678065079856926e-09,-8.049967258917298e-09,-0.005381431885930145,1.3071484871124282e-08
166,89,1,Hertz,Advance,success,,2178246.4504341627,-4.7632719139616785e-07,0.0,1.1078698146036286e-09,-1.7673714172156856e-09,-7.48798586833486e-09,-0.0054056609318788055,1.31354991555885e-08
167,88,1,Hertz,Advance,success,,2145308.35903322,-4.776749882123459e-07,0.0,1.2692512565292208e-09,-1.6801814895337533e-09,-7.653232773954603e-09,-0.005574211502266949,1.3219422363864509e-08
168,87,1,Hertz,Advance,success,,2142131.843806511,-4.757870345748954e-07,0.0,1.4520855790095152e-09,-1.6494318427249512e-09,-8.046203764756802e-09,-0.005313868465834275,1.3051632887652578e-08
169,86,1,Hertz,Advance,success,,2086691.8124826625,-4.74822305026598e-07,0.0,1.57929745150334e-09,-1.6591951736448047e-09,-8.136747329634638e-09,-0.005765685207280698,1.3282810995057525e-08
170,85,1,Hertz,Advance,success,,2222578.603647526,-4.7090074807762176e-07,0.0,2.0406033812288425e-09,-1.741861579775759e-09,-8.040018690283588e-09,-0.005518292957929419,1.321224247212064e-08
171,84,1,Hertz,Advance,success,,2123073.877552919,-4.755799452032367e-07,0.0,1.6243975183215596e-09,-1.7808332460617657e-09,-7.485564719410915e-09,-0.005198609607403304,1.2955018260089747e-08
172,83,1,Hertz,Advance,success,,2061153.7183491758,-4.7396292951906965e-07,0.0,1.321592394227443e-09,-1.7127955783881295e-09,-7.564757918756775e-09,-0.0056054462064219586,1.3197734137931715e-08
173,82,1,Hertz,Advance,success,,2110179.1112550697,-4.7299051130956e-07,0.0,1.4292737085140027e-09,-1.6943284853473468e-09,-8.22398127911364e-09,-0.0053858330679237626,1.3086950249335187e-08
174,81,1,Hertz,Advance,success,,2072966.7503682314,-4.714368486315724e-07,0.0,1.6323275267570808e-09,-1.6787575362804948e-09,-8.187273669234106e-09,-0.005282010448964863,1.3009455006682359e-08
175,80,1,Hertz,Advance,success,,1967944.2400953625,-4.764331825530058e-07,0.0,1.3664217694181431e-09,-1.6997035028083472e-09,-7.758655212724583e-09,-0.005611042499801115,1.2675946324965112e-08
176,79,1,Hertz,Advance,success,,2115399.117516903,-4.766228792541397e-07,0.0,1.6464607145869857e-09,-1.56194696993693e-09,-7.866628371189158e-09,-0.0054964535048605085,1.3082791685844175e-08
177,78,1,Hertz,Advance,success,,2221539.0955862417,-4.7548459824412683e-07,0.0,1.1467053227701961e-09,-1.7847178027938738e-09,-7.76171841374019e-09,-0.005614970550858556,1.3232068656090387e-08
178,77,1,Hertz,Advance,success,,1969040.6555572646,-4.803407636639661e-07,0.0,1.4274157646861287e-09,-1.5488312844200289e-09,-8.121775468131857e-09,-0.005532200750518317,1.3182127431029994e-08
179,76,1,Hertz,Advance,success,,2049806.55344611,-4.81908597293976e-07,0.0,1.1870718106438333e-09,-1.5945261557636718e-09,-7.513240139684848e-09,-0.005368850404138886,1.3061489961481876e-08
180,75,1,Hertz,Advance,success,,2218084.234132627,-4.791049299484682e-07,0.0,1.472910718113988e-09,-1.7181705385293868e-09,-7.617902592491666e-09,-0.005256462727221107,1.2967332975254156e-08
181,74,1,Hertz,Advance,success,,2180965.030079118,-4.78193349940101e-07,0.0,1.2028750739756898e-09,-1.7849222343150217e-09,-7.614094629176798e-09,-0.0053865390058374886,1.3041188746797298e-08
182,73,1,Hertz,Advance,success,,2386113.579408828,-4.754911849545632e-07,0.0,1.0586429690707444e-09,-1.701864430385209e-09,-8.001753495606114e-09,-0.005250451772519561,1.2967682944617162e-08
183,72,1,Hertz,Advance,success,,2288049.892360882,-4.773200857939303e-07,0.0,2.187226574298179e-09,-1.862468591750097e-09,-7.4390712428487755e-09,-0.005443632600765923,1.3112492649834917e-08
184,71,1,Hertz,Advance,success,,2365202.2354004504,-4.733217791074783e-07,0.0,7.618302799122664e-10,-1.7766466360411665e-09,-7.600308036345124e-09,-0.005407658686100822,1.3070088913852434e-08
185,70,1,Hertz,Advance,success,,2004010.8645679734,-4.7539358145796757e-07,0.0,1.2175805477056647e-09,-1.7326633998037482e-09,-7.639678411943726e-09,-0.005540800481044993,1.3174249260367826e-08
186,69,1,Hertz,Advance,success,,2077258.1340350006,-4.7474191764755155e-07,0.0,1.197597071686602e-09,-1.753599355747333e-09,-7.740830748708946e-09,-0.005464112119240804,1.310881354777608e-08
187,68,1,Hertz,Advance,success,,2342322.3102496346,-4.7173117390294376e-07,0.0,1.547862350129156e-09,-1.7367984710773834e-09,-7.880803516346839e-09,-0.00520709740613502,1.2909885180196197e-08
188,67,1,Hertz,Advance,success,,2081472.5148270293,-4.7523984375788297e-07,0.0,1.5268430702506234e-09,-1.7603862099835203e-09,-7.716672484142632e-09,-0.0056056060851869104,1.3206377475398579e-08
189,66,1,Hertz,Advance,success,,2023162.9233722845,-4.774172663420514e-07,0.0,1.984472677127827e-09,-1.6009104044776696e-09,-7.789330098818505e-09,-0.005193659365017587,1.2903595432478699e-08
190,65,1,Hertz,Advance,success,,2210407.9894777928,-4.743023618339933e-07,0.0,1.274767432283559e-09,-1.6648346959312956e-09,-7.941554605898621e-09,-0.0052970952804003955,1.3025379865654878e-08
191,64,1,Hertz,Advance,success,,2150663.661710911,-4.7416953476923696e-07,0.0,1.7738839298774762e-09,-1.5951016014964075e-09,-7.850776788167759e-09,-0.0053563702410299435,1.3042239289514556e-08
192,63,1,Hertz,Advance,success,,2301137.8949329965,-4.736458362358147e-07,0.0,1.497579385431516e-09,-1.6721989669911934e-09,-7.664624597474018e-09,-0.005455273867099555,1.3090334609887119e-08
193,62,1,Hertz,Advance,success,,2182099.7713004225,-4.758220217331785e-07,0.0,1.7124162018972035e-09,-1.7129099316095958e-09,-8.106423058383479e-09,-0.005326026736267088,1.3031907743019201e-08
194,61,1,Hertz,Advance,success,,2456512.617220482,-4.7299783271109256e-07,0.0,1.1468409795056026e-09,-1.7331134948374766e-09,-7.770449454716534e-09,-0.00562851281423028,1.3186512318926707e-08
195,60,1,Hertz,Advance,success,,2217454.7073932425,-4.786081730428731e-07,0.0,1.1654472851788418e-09,-1.6393956209184855e-09,-8.18350366805389e-09,-0.005307547332573498,1.2994248479775509e-08
196,59,1,Hertz,Advance,success,,2149305.043573136,-4.80326232728716e-07,0.0,1.7644128849172594e-09,-1.6859785836043507e-09,-7.755325455542968e-09,-0.005745515971576296,1.3261044515525636e-08
197,58,1,Hertz,Advance,success,,1952341.1277926317,-4.854435319158633e-07,0.0,1.1161646817111163e-09,-1.4748100005295803e-09,-7.2960467690685435e-09,-0.005400784188472846,1.3056739380103234e-08
198,57,1,Hertz,Advance,success,,2010212.3709307287,-4.830297591926013e-07,0.0,2.0414729216124333e-09,-1.6028017637354046e-09,-7.779018421946748e-09,-0.005449188803836808,1.3055628365314645e-08
199,56,1,Hertz,Advance,success,,2299323.528836578,-4.794019332378974e-07,0.0,1.6806220463595768e-09,-1.7902238998884833e-09,-7.78583801359331e-09,-0.005740377571045863,1.3236673634967727e-08
200,55,1,Hertz,Advance,success,,2511821.483964951,-4.767250827454882e-07,0.0,1.251215411649225e-09,-1.8435150178194648e-09,-7.6725974166025e-09,-0.005568838972254225,1.312450522109301e-08
201,54,1,Hertz,Advance,success,,2225655.5750587666,-4.854174374897105e-07,0.0,1.2275728745360578e-09,-1.614009851230665e-09,-7.814985001227645e-09,-0.005605385370038467,1.309844152624905e-08
202,53,1,Hertz,Advance,success,,2383429.8135650386,-4.855734745306801e-07,0.0,1.215276714682812e-09,-1.5923546364393557e-09,-7.774559166083267e-09,-0.005644818896901842,1.3123376364367356e-08
203,52,1,Hertz,Advance,success,,2022525.8556397194,-4.931984864482329e-07,0.0,9.44121452954654e-10,-1.3687421136647545e-09,-7.73285767763232e-09,-0.005102637228658309,1.2813103222982e-08
204,51,1,Hertz,Advance,success,,2118125.485243967,-4.933310903174907e-07,0.0,1.2319135110076593e-09,-1.2150316994206222e-09,-8.403623738642273e-09,-0.0053291280478035665,1.2963643108192547e-08
205,50,1,Hertz,Advance,success,,2035349.2644812844,-4.978215918849829e-07,0.0,1.6515843815365249e-09,-1.2863911732997053e-09,-8.044689804184264e-09,-0.005570894076585455,1.304812188752096e-08
206,49,1,Hertz,Advance,success,,2265317.987006381,-4.957141890199596e-07,0.0,1.0961328402901847e-09,-1.3558799237263814e-09,-8.18465113502783e-09,-0.00545770561092405,1.3031052863408512e-08
207,48,1,Hertz,Advance,success,,2080579.7327302585,-4.965267051235544e-07,0.0,1.2926262915513418e-09,-1.439302884048628e-09,-8.011717817188977e-09,-0.005166265207271393,1.285758235714583e-08
208,47,1,Hertz,Advance,success,,2135433.99249507,-4.948434243251886e-07,0.0,1.0711057485428152e-09,-1.4065806495535205e-09,-7.740485011393102e-09,-0.005518105188765388,1.3073531443348279e-08
209,46,1,Hertz,Advance,success,,1991908.5858849739,-4.953464712186019e-07,0.0,1.1606981642467252e-09,-1.58343283430842e-09,-8.056000033406756e-09,-0.005561673296141223,1.309154734515296e-08
210,45,1,Hertz,Advance,success,,2121749.9667902393,-4.91070511117584e-07,0.0,9.05952197464512e-10,-1.6620354072934024e-09,-7.843077404623979e-09,-0.005121757941240502,1.2799863267617801e-08
211,44,1,Hertz,Advance,success,,1825139.6263915135,-4.963951559530765e-07,0.0,1.5742466304141576e-09,-1.5013505371905775e-09,-7.743851968807843e-09,-0.005426029590336063,1.2968854440929894e-08
212,43,1,Hertz,Advance,success,,2078242.095104568,-4.920525113234065e-07,0.0,1.6026839368686018e-09,-1.6161562296600959e-09,-7.617613417246792e-09,-0.005397014066885851,1.2943420541224214e-08
213,42,1,Hertz,Advance,success,,2125710.876173508,-4.882777628871347e-07,0.0,1.9786841730628705e-09,-1.6237077876075249e-09,-7.3481374419880575e-09,-0.005409623337367702,1.2989441046730536e-08
214,41,1,Hertz,Advance,success,,2035770.1107257,-4.894393257607908e-07,0.0,1.316048151935806e-09,-1.626416961957225e-09,-8.021869018799754e-09,-0.005156180154133272,1.2878662538145165e-08
215,40,1,Hertz,Advance,success,,2081604.513010317,-4.895162470106623e-07,0.0,9.908182255419925e-10,-1.6234445558574096e-09,-8.146047431196401e-09,-0.0052596751364137094,1.2880288336365091e-08
216,39,1,Hertz,Advance,success,,2208097.2749667703,-4.850663650080164e-07,0.0,1.5255917078502776e-09,-1.600113109360725e-09,-7.956998684780432e-09,-0.005186838752187794,1.2804332857696328e-08
217,38,1,Hertz,Advance,success,,2279152.575566853,-4.845877069599787e-07,0.0,1.1056900135628962e-09,-1.7026149916780135e-09,-7.646006457199819e-09,-0.005426627730162886,1.2986959284459476e-08
218,37,1,Hertz,Advance,success,,2171879.5820109854,-4.892122675618404e-07,0.0,1.2008446460205821e-09,-1.5382330394018833e-09,-7.63816365654951e-09,-0.00526484078428492,1.2914428386905653e-08
219,36,1,Hertz,Advance,success,,2247350.556211106,-4.902268034599062e-07,0.0,1.5319634482249817e-09,-1.6062538231550573e-09,-7.711384481997697e-09,-0.005516796662883812,1.306385085317282e-08
220,35,1,Hertz,Advance,success,,2243625.839796187,-4.894731949879859e-07,0.0,1.5027641321898278e-09,-1.7341430006555877e-09,-7.594733758848951e-09,-0.005287345158400218,1.2866420099086795e-08
221,34,1,Hertz,Advance,success,,2313190.017415438,-4.888665341301444e-07,0.0,1.06361341420975e-09,-1.6089158206242633e-09,-9.073953597947192e-09,-0.005304363208722459,1.2904489175476842e-08
222,33,1,Hertz,Advance,success,,1888045.1940759923,-4.955130258313071e-07,0.0,2.172153975346191e-09,-1.6813887351846707e-09,-8.41322714030858e-09,-0.005385980757123446,1.293433284823109e-08
223,32,1,Hertz,Advance,success,,1839241.3990416187,-4.959376967693954e-07,0.0,1.5746811502422474e-09,-1.8009665151819426e-09,-7.762191771822564e-09,-0.005390072066101264,1.2955985726092262e-08
224,31,1,Hertz,Advance,success,,2074394.8799110644,-4.893841326860893e-07,0.0,1.5368491213099345e-09,-1.7982578991624878e-09,-7.097897497886299e-09,-0.0052872584078068234,1.2894314614835556e-08
225,30,1,Hertz,Advance,success,,2138780.6871983055,-4.925170217394738e-07,0.0,1.6274568506698003e-09,-1.87786122510876e-09,-7.379573727232887e-09,-0.005625958578354345,1.3154108999454587e-08
226,29,1,Hertz,Advance,success,,2293944.1316232807,-4.856658530902649e-07,0.0,1.8142194180622257e-09,-1.8351747547095644e-09,-7.57346488024503e-09,-0.005305762939288098,1.2911248223115988e-08
227,28,1,Hertz,Advance,success,,2366756.456120916,-4.84739583971134e-07,0.0,1.8310366872534988e-09,-1.8911184546933313e-09,-7.69517434847753e-09,-0.00535978081908657,1.289712872636511e-08
228,27,1,Hertz,Advance,success,,2546742.2074555377,-4.828674911004255e-07,0.0,1.6527138135368682e-09,-1.8793383451072487e-09,-7.502966479446195e-09,-0.005506731689828658,1.3005043737914087e-08
229,26,1,Hertz,Advance,success,,2260452.1079585007,-4.848795024591764e-07,0.0,1.7910559724600156e-09,-1.8788708620370988e-09,-8.276666569099945e-09,-0.005628171128788708,1.3113066750970632e-08
230,25,1,Hertz,Advance,success,,2282588.412520329,-4.879447121327008e-07,0.0,1.231934003204087e-09,-1.814143086969304e-09,-8.196166232153195e-09,-0.005196170325078648,1.2794043645139115e-08
231,24,1,Hertz,Advance,success,,2572255.441752285,-4.862002862869727e-07,0.0,1.1846642405724677e-09,-1.7355933933346194e-09,-7.269534018420206e-09,-0.005510472620339487,1.3051728413133576e-08
232,23,1,Hertz,Advance,success,,2793854.2570610708,-4.850391880159907e-07,0.0,9.586937281448111e-10,-1.7923981175142516e-09,-7.613331166927129e-09,-0.005411179109924417,1.2956190110920212e-08
233,22,1,Hertz,Advance,success,,2805586.7075136206,-4.857239658108543e-07,0.0,1.238996809272723e-09,-1.7567601167784148e-09,-8.182196835858106e-09,-0.0054381206991764115,1.2934860848850048e-08
234,21,1,Hertz,Advance,success,,2585107.1725170403,-4.89196641796772e-07,0.0,1.142729212709655e-09,-1.8569803701864603e-09,-7.957893298032898e-09,-0.005365220558772776,1.2925719717660759e-08
